1,0,0.007194244604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.01538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7688022284,0.007194244604,0.008928571429,0,0.2461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.07692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03899721448,0.928057554,0.008928571429,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1339285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.7321428571,0,0.6461538462,0,0.8461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1922005571,0.05755395683,0,0,0,0,0,1,0,0.03448275862,0,0.8695652174,0,0.03703703704,0,0,0,0,0,0,0,0,0
0,0,0,0.05357142857,0,0.01538461538,0,0,0,0.00469043152,0,0,0,0.005882352941,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0625,0,0,0,0,0,0.7288930582,0.006896551724,0.00406504065,0,0.2470588235,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.00406504065,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.07692307692,0.1,0,0,0.03658536585,0.8413793103,0.0162601626,0,0.02352941176,0.8888888889,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.1260162602,0,0.005882352941,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.07692307692,0,0,0,0.6991869919,0,0.5823529412,0,0.8717948718,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.2298311445,0.1172413793,0.00406504065,0.1304347826,0,0,0,1,0.0007288629738,0.009174311927,0,0.914893617,0,0.02941176471,0
0,0,0,0,0,0,0,0,0,0,0,0.0487804878,0,0.02352941176,0,0,0,0.002186588921,0,0,0,0.002754820937,0,0
0,0,0,0,0,0,0,0,0,0,0,0.08536585366,0,0.005882352941,0.07407407407,0,0,0.7900874636,0.0122324159,0.004098360656,0,0.1377410468,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.01219512195,0,0.1058823529,0,0,0,0.02988338192,0.9113149847,0.02459016393,0,0.01377410468,0.8529411765,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05128205128,0,0,0,0.1147540984,0,0.002754820937,0,0.01886792453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7418032787,0,0.7685950413,0,0.9245283019
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01886792453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1771137026,0.06727828746,0.1147540984,0.08510638298,0.07438016529,0.1176470588,0.03773584906