0.03513287724,0.03528103518,0.02509162673,0.03557765876,0.03333333333,0.03185437998,0.02723146747,0.03604806409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2333310754,0.0001010917913,0.04482661404,0,0.1622222222,0,0.06807866868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04734809998,0.01213101496,0.04849168311,0.01109410865,0.04222222222,0.01365187713,0.05597579425,0.006675567423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2068338051,0.1215111362,0.03557765876,0,0.1422070535,0.00756429652,0.04405874499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00415453047,0.005560048524,0.005356639414,0.004973221117,0.008888888889,0.005688282139,0.009077155825,0.006675567423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03629195309,0.09331829715,0.026013772,0.1333333333,0.04323094425,0.08774583964,0.02937249666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03639304488,0.004792782633,0.03940321347,0,0.03185437998,0.01059001513,0.03604806409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1832440704,0,0.07622298066,0.1316187595,0.1855807744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6800334169,0.000303275374,0.001691570341,0.001530221882,0.1911111111,0,0.003025718608,0.001335113485,0.03190039643,0.03411191396,0.02977022977,0.02970065482,0.02831969792,0.03307174888,0.02337662338,0.02815177479,0,0,0,0,0,0,0,0
0,0.4745248686,0.01184099239,0.003060443764,0.004444444444,0.1513083049,0.003025718608,0.005340453939,0.2306429633,0.0002520584776,0.05814185814,0,0.1611076149,0,0.05194805195,0,0,0,0,0,0,0,0,0
0,0.07955923979,0.4279672963,0.002295332823,0,0.0614334471,0.0741301059,0.001335113485,0.04317393459,0.01436733322,0.04755244755,0.01099158092,0.05097545626,0.01233183857,0.0487012987,0.01591187271,0,0,0,0,0,0,0,0
0,0,0,0.3603672533,0,0.02161547213,0.003025718608,0.04806408545,0,0.2008065871,0.1322677323,0.04092609916,0,0.1356502242,0.005194805195,0.03733170135,0,0,0,0,0,0,0,0
0,0.001415285079,0.2106005075,0.001530221882,0.42,0.004550625711,0.1210287443,0.002670226969,0.003592666006,0.005629305999,0.004995004995,0.005378858746,0.005034612964,0.005044843049,0.003246753247,0.00611995104,0,0,0,0,0,0,0,0
0,0,0,0.1055853099,0,0.2912400455,0.009077155825,0.08945260347,0,0.03612838178,0.06273726274,0.02829747428,0.1491504091,0.0302690583,0.08311688312,0.02937576499,0,0,0,0,0,0,0,0
0,0,0,0.08990053558,0,0.0409556314,0.3797276853,0.04806408545,0,0.03385985549,0.003396603397,0.0334424696,0,0.03195067265,0.003246753247,0.05263157895,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.3818424566,0,0,0,0.1648737138,0,0.08744394619,0.1688311688,0.1756425949,0,0,0,0,0,0,0,0
0,0.1116053376,0.004510854243,0,0.004444444444,0.06370875995,0.001512859304,0,0.6906900396,0.0004200974626,0.003196803197,0.0004677268475,0.1994965387,0.0005605381166,0.003246753247,0.000611995104,0.03215495995,0.03258124263,0.02687258687,0.02586206897,0.03185703186,0.03259949196,0.02298850575,0.03890489914
0,0,0,0.0103289977,0,0.005688282139,0,0.002670226969,0,0.4825239456,0.007592407592,0.003274087933,0.02957835116,0.1670403587,0.001948051948,0.001223990208,0.2329405422,0.0006735140596,0.07907335907,0.0003748125937,0.1254856255,0.0008467400508,0.08483853311,0.00144092219
0,0,0,0.008416220352,0,0.004550625711,0.003025718608,0.001335113485,0,0.07343303646,0.4693306693,0.003040224509,0.004405286344,0.06221973094,0.08376623377,0.00305997552,0.04274491682,0.02054217882,0.05189189189,0.02529985007,0.04817404817,0.01862828112,0.04378762999,0.02593659942
0,0,0,0,0,0,0,0.002670226969,0,0,0,0.403414406,0,0.01233183857,0.01168831169,0.06609547124,0,0.1862266375,0.1525868726,0.0416041979,0,0.08890770533,0.0005473453749,0.04178674352
0,0,0,0.07995409334,0,0.009101251422,0.003025718608,0.0520694259,0,0.002016467821,0.1744255744,0.002572497661,0.3643801133,0.00168161435,0.1383116883,0.002447980416,0.003234750462,0.005893248022,0.006177606178,0.006184407796,0.003108003108,0.007197290432,0.00109469075,0.005283381364
0,0,0,0,0,0,0,0.005340453939,0,0,0,0.1010289991,0,0.2684977578,0.02727272727,0.08873929009,0,0.0435258461,0.03166023166,0.04910044978,0.1445221445,0.04106689246,0.02900930487,0.0437079731
0,0,0,0,0,0,0,0.01335113485,0,0,0,0.06267539757,0,0.02522421525,0.3337662338,0.03488372093,0,0.02079474659,0.0004633204633,0.02155172414,0,0.02370872142,0.0005473453749,0.02257444765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353121175,0,0,0,0.1360569715,0,0.1020321761,0.1822660099,0.1325648415
0,0,0,0.001147666412,0,0.001137656428,0.001512859304,0,0,0.1164510166,0.006593406593,0.1099158092,0.007551919446,0.1266816143,0.01233766234,0.1046511628,0.6889248306,0.6897625863,0.6512741313,0.6939655172,0.6468531469,0.6850127011,0.6349206349,0.6878001921